satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.52192618502079,3.0,2.0,2.0,2.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,1.03762823927544,6.0,,,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.864670000993666,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Brazil,1.27386572165059,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,2.17661634106268,3.0,3.0,,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.580867355948352,4.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,1.66816095360449,3.0,3.0,,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,0.446167421772544,4.0,2.0,3.0,4.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat bad,Brazil,0.723974245598708,3.0,1.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.26855805947743,4.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.994991139271083,6.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,0.561364801532925,4.0,3.0,3.0,3.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,Brazil,2.17661634106268,4.0,,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat bad,Brazil,0.362507284558631,3.0,2.0,1.0,3.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,0.493572613667505,4.0,,,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Brazil,0.518467445629039,6.0,2.0,4.0,4.0
Not too satisfied,Very favorable,Very unfavorable,Very bad,Brazil,0.985482986695416,4.0,1.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Brazil,2.14055031401585,6.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.645972455135543,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,2.09541074226922,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Brazil,2.13404126297322,4.0,3.0,1.0,3.0
Very satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Brazil,0.504786984950437,1.0,,,1.0
Not too satisfied,Very favorable,Very favorable,Very bad,Brazil,1.08136935394984,4.0,1.0,1.0,4.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Brazil,2.17661634106268,1.0,2.0,1.0,2.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,2.14055031401585,4.0,,,3.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,0.538657738429708,3.0,,,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.03762823927544,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,1.47822448004312,3.0,3.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.06702063148661,4.0,2.0,2.0,2.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.10521363323635,3.0,,,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Brazil,0.538657738429708,3.0,3.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Brazil,0.763240105887688,6.0,2.0,,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.02771264583299,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.656886961729822,4.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.499963231771454,6.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.06702063148661,6.0,2.0,2.0,3.0
Not too satisfied,Very favorable,Somewhat favorable,Somewhat bad,Brazil,0.730506697754223,4.0,1.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.02771264583299,4.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,1.14486015883153,6.0,2.0,3.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Brazil,0.362507284558631,4.0,,,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Brazil,2.17661634106268,1.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.899439637905592,4.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.79887927581118,4.0,2.0,2.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.10483961593021,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Brazil,0.362507284558631,3.0,3.0,1.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.54732609629879,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.497495569635541,3.0,2.0,3.0,3.0
Somewhat satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Very bad,Brazil,0.74397415477482,3.0,,3.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.493572613667505,6.0,3.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.994991139271083,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.713516771338617,6.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very good,Brazil,0.620062353353552,3.0,2.0,2.0,1.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,0.504786984950437,4.0,4.0,4.0,4.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,0.864670000993666,6.0,,,3.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Brazil,0.977712050429819,4.0,4.0,3.0,4.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Brazil,2.17661634106268,6.0,1.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.687122488953382,3.0,2.0,2.0,4.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,2.17661634106268,6.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat good,Brazil,0.687122488953382,3.0,2.0,1.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.87507392361553,4.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,1.141699513561,6.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Brazil,1.78621147349033,4.0,2.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,0.362507284558631,4.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.893105736745166,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.59712511976875,4.0,3.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.446552868372583,3.0,2.0,2.0,2.0
Not at all satisfied,Very favorable,Somewhat favorable,Very bad,Brazil,2.17661634106268,6.0,1.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.646530514452293,3.0,2.0,2.0,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Brazil,0.985482986695416,6.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,2.17661634106268,3.0,3.0,2.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.716566882094619,6.0,2.0,2.0,4.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,Brazil,2.17661634106268,3.0,1.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.37198707738741,1.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.784545104062283,6.0,2.0,2.0,3.0
Not too satisfied,Very favorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,2.17661634106268,4.0,1.0,,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.06702063148661,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Very favorable,Somewhat bad,Brazil,0.37198707738741,4.0,2.0,1.0,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Brazil,1.24542593837909,6.0,4.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Brazil,0.435727470665562,4.0,3.0,,3.0
Not at all satisfied,Very favorable,Very favorable,Very bad,Brazil,2.17661634106268,6.0,1.0,1.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.21830652587338,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,0.999926463542906,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.54732609629879,4.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Brazil,1.02771264583299,3.0,3.0,2.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,1.37424497790676,6.0,,,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,0.37198707738741,1.0,2.0,2.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,2.17661634106268,6.0,2.0,3.0,3.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Very bad,Brazil,1.3943862444625,3.0,4.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Brazil,1.06702063148661,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.06702063148661,3.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,0.763240105887688,6.0,2.0,2.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.11596123216223,4.0,2.0,3.0,3.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Brazil,0.808129331135204,1.0,3.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Brazil,1.66816095360449,6.0,2.0,2.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,2.17661634106268,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.21830652587338,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,1.06702063148661,4.0,2.0,3.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Brazil,0.362507284558631,6.0,3.0,3.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,0.381620052943844,4.0,,,4.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,1.20340877707734,6.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,2.17661634106268,4.0,2.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Brazil,0.711003378681279,4.0,2.0,2.0,2.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Brazil,0.381620052943844,3.0,,,
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Brazil,0.849457396695775,3.0,2.0,3.0,4.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Brazil,0.624927892886752,3.0,,,3.0
Somewhat satisfied,Very favorable,Very favorable,Somewhat bad,Brazil,0.424728698347888,3.0,1.0,1.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Brazil,0.849457396695775,4.0,2.0,3.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Brazil,1.66816095360449,6.0,,,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Brazil,1.54156896874948,4.0,2.0,2.0,3.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat good,Brazil,0.716566882094619,4.0,,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.216957280021433,1.0,2.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Canada,1.60052783944312,4.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada,0.331009494300884,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.513460694190298,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.846419847018112,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,1.23057198956641,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.250957260048946,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada,0.571252188085252,3.0,3.0,4.0,3.0
Not too satisfied,Very favorable,Somewhat favorable,Somewhat good,Canada,0.585393855129724,4.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.424145344767398,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.535734106834594,3.0,2.0,4.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada,1.06349112695757,4.0,2.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,0.576383688422705,4.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Canada,0.399486356689568,3.0,3.0,2.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.940138591325897,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.723631997105497,3.0,2.0,4.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Canada,0.986378019261541,3.0,1.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada,0.542519202067943,6.0,2.0,4.0,3.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,Canada,1.13515040153851,1.0,1.0,4.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Canada,0.274219684837431,3.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,0.585393855129724,3.0,2.0,2.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada,0.885056468798212,1.0,2.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Canada,0.949438514799983,6.0,3.0,4.0,4.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,Canada,0.940138591325897,1.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.706626601471775,3.0,2.0,3.0,2.0
Not too satisfied,Refused (DO NOT READ),Very unfavorable,Somewhat good,Canada,1.27488874255158,4.0,,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.30138808029974,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Canada,0.77884324363987,6.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.325628818855573,3.0,2.0,4.0,2.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,Canada,0.311493774453744,6.0,1.0,4.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Very bad,Canada,0.545926742212951,3.0,1.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,0.391414212129125,4.0,3.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,1.37402438581071,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.306368202909519,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.692445356394608,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.704822492079702,3.0,2.0,4.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada,0.581983911333117,4.0,2.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Canada,0.648760555765877,6.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,1.92552718785321,3.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,0.729065721189368,1.0,3.0,4.0,2.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.252080650238396,6.0,3.0,3.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Very unfavorable,Very bad,Canada,2.59979739067427,6.0,,4.0,4.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Canada,0.501983186772169,6.0,2.0,2.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,0.23094267073877,4.0,3.0,4.0,2.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Canada,0.770103273612059,6.0,4.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Canada,0.545697915347825,1.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada,0.96818931040833,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Canada,0.986378019261541,3.0,2.0,3.0,4.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Canada,0.413227177080861,3.0,4.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada,1.59532081959147,6.0,2.0,4.0,4.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,Canada,0.648760555765877,4.0,4.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.359200953626945,3.0,2.0,4.0,2.0
Not at all satisfied,Don’t know (DO NOT READ),Very unfavorable,Very bad,Canada,2.19853452940129,6.0,,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada,0.535734106834594,3.0,2.0,4.0,3.0
Very satisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Canada,0.241076217092376,1.0,4.0,,2.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,Canada,0.216957280021433,6.0,1.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Canada,1.47987085174902,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.90775610585107,3.0,2.0,2.0,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Canada,1.45084275930249,6.0,3.0,4.0,4.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,Canada,0.49382327397955,3.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Canada,0.706626601471775,3.0,3.0,3.0,3.0
Not too satisfied,Very favorable,Very unfavorable,Very bad,Canada,0.96818931040833,4.0,1.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Canada,2.45290181422435,3.0,3.0,4.0,2.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Canada,0.998947900927056,3.0,4.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.571252188085252,6.0,2.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.331009494300884,1.0,2.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Canada,0.44039496820438,1.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Canada,1.40259866772938,4.0,2.0,4.0,3.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Canada,0.216957280021433,6.0,1.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Canada,0.44039496820438,4.0,3.0,4.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Canada,0.778915341993053,6.0,2.0,4.0,4.0
Very satisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Canada,0.464762451856936,1.0,4.0,,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Canada,0.216957280021433,1.0,1.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Canada,0.459576540107684,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Canada,0.582436784188722,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Canada,0.367711010501495,3.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Canada,0.444751389204922,3.0,2.0,4.0,2.0
